GENOME1	GENOME2	ANI(1->2)	ANI(2->1)	AF(1->2)	AF(2->1)
POS2015-07-24-bin.84.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-07-24-bin.87.fna	54.95	53.28	0.29	0.12
POS2015-07-24-bin.84.fna	POS2015-07-24-bin.9.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-07-24-bin.97.fna	83.65	84.19	0.02	0.12
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.102.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.104.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.105.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.112.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.129.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.22.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.23.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.34.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.67.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.81.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.9.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.92.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.94.fna	0	0	0	0
POS2015-07-24-bin.84.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.102.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.109.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.112.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.118.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.13.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.132.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.133.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.134.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.150.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.151.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.156.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.158.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.168.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.172.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.180.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.184.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.185.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.191.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.195.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.197.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.200.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.29.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.34.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.35.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.37.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.39.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.4.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.47.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.49.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.50.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.51.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.58.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.61.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.62.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.71.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.77.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.81.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.85.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.86.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.88.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.89.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.91.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.93.fna	0	0	0	0
POS2015-07-24-bin.84.fna	coassembly-bin.94.fna	0	0	0	0
POS2015-07-24-bin.85.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-07-16-bin.105.fna	66.91	70.32	0.05	0.01
POS2015-07-24-bin.87.fna	POS2015-07-16-bin.115.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-07-16-bin.74.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-07-16-bin.79.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-08-06-bin.112.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-24-bin.87.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-24-bin.87.fna	coassembly-bin.172.fna	0	0	0	0
POS2015-07-24-bin.87.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-24-bin.87.fna	coassembly-bin.197.fna	0	0	0	0
POS2015-07-24-bin.87.fna	coassembly-bin.49.fna	0	0	0	0
POS2015-07-24-bin.87.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.100.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.104.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.105.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.107.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.109.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.112.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.113.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.115.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.116.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.12.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.14.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.15.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.18.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.22.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.27.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.35.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.36.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.38.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.41.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.45.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.46.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.48.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.49.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.51.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.52.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.54.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.55.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.58.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.59.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.6.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.60.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.62.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.72.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.74.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.77.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.78.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.79.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.8.fna	100.00	61.63	0.37	0.40
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.83.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.91.fna	57.84	66.73	0.42	0.05
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.92.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.93.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.94.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.97.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-16-bin.99.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.101.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.104.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.107.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.113.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.114.fna	65.87	66.73	0.35	0.05
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.115.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.116.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.118.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.119.fna	61.19	66.86	0.37	0.00
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.122.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.124.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.13.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.15.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.16.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.19.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.2.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.24.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.29.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.38.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.39.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.4.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.40.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.42.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.43.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.45.fna	69.88	67.59	0.40	0.02
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.47.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.49.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.5.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.51.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.52.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.53.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.54.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.55.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.57.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.59.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.65.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.66.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.67.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.71.fna	76.74	76.39	0.36	0.18
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.72.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.73.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.76.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.79.fna	74.38	74.25	0.19	0.00
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.80.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.81.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.84.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.9.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.93.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-07-24-bin.97.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.1.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.10.fna	99.98	99.98	0.03	0.04
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.101.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.102.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.104.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.105.fna	67.79	64.43	0.49	0.06
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.111.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.112.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.123.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.128.fna	68.61	67.08	0.06	0.22
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.129.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.13.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.16.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.22.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.23.fna	69.40	69.41	0.00	0.00
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.24.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.28.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.34.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.38.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.42.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.49.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.5.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.51.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.53.fna	66.12	54.68	0.52	0.01
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.55.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.57.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.62.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.65.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.66.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.67.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.69.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.72.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.80.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.81.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.82.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.9.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.92.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.94.fna	0	0	0	0
POS2015-07-24-bin.89.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.1.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.102.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.103.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.107.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.109.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.112.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.118.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.12.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.120.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.13.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.130.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.132.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.133.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.134.fna	70.04	69.09	0.44	0.00
POS2015-07-24-bin.89.fna	coassembly-bin.146.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.149.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.15.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.150.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.151.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.153.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.156.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.158.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.165.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.166.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.168.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.169.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.17.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.171.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.172.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.177.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.178.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.180.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.181.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.182.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.183.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.184.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.185.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.191.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.194.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.195.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.197.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.200.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.21.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.29.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.3.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.30.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.34.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.35.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.37.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.38.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.39.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.4.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.41.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.47.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.49.fna	73.03	72.60	0.00	0.00
POS2015-07-24-bin.89.fna	coassembly-bin.50.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.51.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.55.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.58.fna	72.52	26.64	0.36	0.42
POS2015-07-24-bin.89.fna	coassembly-bin.6.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.61.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.62.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.67.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.7.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.71.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.76.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.77.fna	61.84	73.42	0.42	0.08
POS2015-07-24-bin.89.fna	coassembly-bin.78.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.81.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.83.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.85.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.86.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.87.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.88.fna	99.95	99.90	0.56	0.28
POS2015-07-24-bin.89.fna	coassembly-bin.89.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.9.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.91.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.93.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.94.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.95.fna	0	0	0	0
POS2015-07-24-bin.89.fna	coassembly-bin.97.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.105.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.115.fna	69.16	71.31	0.03	0.03
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.51.fna	70.32	66.40	0.01	0.01
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.74.fna	71.50	72.71	0.15	0.09
POS2015-07-24-bin.9.fna	POS2015-07-16-bin.79.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-07-24-bin.122.fna	71.42	72.00	0.09	0.08
POS2015-07-24-bin.9.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-24-bin.9.fna	POS2015-08-06-bin.112.fna	64.67	73.25	0.05	0.08
